EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-28.071,-11.944,-18.779,36.988,-25.912,-11.912,-18.728,-13.431,-0.092,0.922,0.385,-1.282,1.404,0.336,86.667,28630.000,1.000
-38.764,-15.670,-25.517,-18.929,-47.796,-32.855,-40.324,-20.914,-0.092,0.921,0.384,-1.434,1.221,0.427,86.667,28631.000,1.000
-42.881,-16.041,-28.479,-68.264,-62.479,-47.051,-54.627,-24.515,-0.093,0.919,0.385,-1.495,0.885,0.580,86.667,28632.000,1.000
-41.506,-14.177,-28.176,-104.339,-69.225,-53.543,-60.168,-24.837,-0.091,0.918,0.380,-1.526,0.549,0.702,86.667,28633.000,1.000
-37.595,-12.055,-26.635,-129.890,-71.956,-55.705,-60.194,-24.285,-0.092,0.919,0.380,-1.251,0.336,0.793,86.667,28634.000,1.000
-31.836,-9.844,-24.105,-145.238,-71.518,-54.644,-55.981,-23.435,-0.089,0.922,0.376,-1.099,0.122,0.916,86.667,28635.000,1.000
-22.484,-5.975,-18.574,-142.603,-63.356,-46.984,-44.586,-20.317,-0.087,0.925,0.376,-0.916,-0.092,1.099,86.667,28636.000,1.000
-9.250,0.327,-8.843,-115.309,-44.007,-30.142,-24.181,-13.457,-0.086,0.925,0.376,-0.824,-0.305,1.160,86.667,28637.000,1.000
4.088,7.147,2.754,-69.749,-17.823,-7.972,0.478,-4.664,-0.086,0.925,0.378,-0.916,-0.580,1.282,86.667,28638.000,1.000
12.389,11.218,11.785,-23.423,5.343,11.031,20.439,2.194,-0.084,0.925,0.373,-0.763,-0.641,1.404,86.667,28639.000,1.000
14.076,11.184,15.924,9.634,19.055,21.207,30.462,5.047,-0.082,0.923,0.374,-0.702,-0.702,1.495,86.667,28640.000,1.000
11.858,8.546,16.703,28.090,24.642,23.682,32.486,5.155,-0.079,0.922,0.375,-0.549,-0.854,1.465,86.667,28641.000,1.000
8.514,5.189,16.733,36.639,25.990,22.268,30.601,4.473,-0.072,0.920,0.374,-0.458,-0.732,1.526,86.667,28642.000,1.000
3.559,1.217,16.217,33.895,22.501,17.250,24.709,2.678,-0.069,0.919,0.370,-0.397,-0.732,1.617,86.667,28643.000,1.000
-4.854,-4.032,13.304,12.163,10.024,5.608,11.508,-2.004,-0.061,0.920,0.369,-0.275,-0.580,1.709,86.667,28644.000,1.000
-15.841,-9.802,7.374,-30.677,-11.816,-12.978,-9.031,-9.551,-0.059,0.921,0.368,-0.092,-0.397,1.678,86.667,28645.000,1.000
-25.487,-14.065,0.472,-84.281,-36.565,-33.270,-31.198,-17.279,-0.056,0.921,0.367,-0.183,-0.061,1.831,86.667,28646.000,1.000
-30.562,-15.672,-4.654,-133.583,-56.244,-48.676,-48.306,-22.318,-0.054,0.920,0.370,-0.244,0.275,1.831,86.667,28647.000,1.000
-30.997,-15.345,-6.865,-170.560,-67.678,-56.567,-57.976,-23.899,-0.053,0.920,0.367,-0.214,0.641,1.892,86.667,28648.000,1.000
-28.324,-14.278,-6.619,-195.387,-72.188,-58.281,-61.519,-22.874,-0.053,0.922,0.369,-0.214,1.007,1.770,86.667,28649.000,1.000
-22.911,-12.433,-4.337,-207.620,-70.358,-54.880,-59.281,-19.742,-0.051,0.925,0.367,-0.244,1.312,1.740,86.667,28650.000,1.000
-13.804,-8.724,0.416,-201.106,-59.704,-44.861,-48.866,-13.936,-0.051,0.926,0.368,-0.275,1.587,1.740,86.667,28651.000,1.000
-1.172,-2.726,7.913,-170.599,-38.657,-26.941,-28.973,-5.159,-0.049,0.928,0.367,-0.336,1.953,1.495,86.667,28652.000,1.000
12.066,4.214,16.818,-121.452,-11.292,-4.003,-3.627,5.082,-0.048,0.933,0.367,-0.549,2.319,1.526,86.667,28653.000,1.000
21.853,9.715,24.256,-68.842,14.014,17.338,19.278,13.774,-0.049,0.935,0.368,-0.610,2.747,1.312,86.667,28654.000,1.000
26.070,12.030,27.554,-26.456,30.845,31.411,33.836,18.355,-0.051,0.936,0.367,-0.824,2.991,1.099,86.667,28655.000,1.000
25.494,10.882,25.936,1.848,38.453,37.014,39.516,18.325,-0.050,0.938,0.365,-0.946,3.326,0.885,86.667,28656.000,1.000
21.703,6.812,20.302,17.864,38.775,35.717,38.331,14.669,-0.052,0.938,0.365,-1.129,3.448,0.763,86.667,28657.000,1.000
15.239,0.478,12.033,20.079,31.952,28.231,30.634,8.495,-0.052,0.939,0.365,-1.251,3.723,0.549,86.667,28658.000,1.000
6.663,-6.775,3.016,4.323,17.498,14.954,16.172,1.334,-0.055,0.938,0.367,-1.373,3.967,0.519,86.667,28659.000,1.000
-1.942,-12.675,-4.228,-27.205,-1.333,-0.945,-2.030,-4.423,-0.055,0.938,0.368,-1.556,4.181,0.366,86.667,28660.000,1.000
-7.865,-15.359,-7.818,-62.811,-17.539,-13.838,-17.799,-6.799,-0.056,0.937,0.367,-1.678,4.425,0.183,86.667,28661.000,1.000
-9.844,-14.620,-7.711,-89.606,-25.587,-19.587,-26.406,-5.651,-0.060,0.933,0.368,-2.014,4.486,-0.031,86.667,28662.000,1.000
-8.772,-11.659,-5.558,-103.583,-25.846,-18.755,-28.255,-2.700,-0.063,0.927,0.371,-2.197,4.608,-0.031,86.667,28663.000,1.000
-6.159,-7.838,-3.454,-109.370,-22.877,-15.385,-27.243,-0.266,-0.064,0.925,0.373,-2.258,4.639,-0.092,86.667,28664.000,1.000
-1.988,-3.574,-2.207,-109.962,-19.180,-12.029,-25.260,0.665,-0.066,0.920,0.372,-2.197,4.639,-0.153,86.667,28665.000,1.000
5.276,1.700,-0.561,-99.917,-11.988,-6.652,-19.583,1.448,-0.066,0.919,0.370,-2.045,4.608,0.000,86.667,28666.000,1.000
15.929,8.225,3.278,-71.977,2.400,4.184,-7.030,4.228,-0.068,0.922,0.373,-1.953,4.547,-0.153,86.667,28667.000,1.000
26.954,14.739,9.107,-28.970,22.070,19.563,10.168,9.144,-0.070,0.927,0.374,-1.953,4.486,-0.244,86.667,28668.000,1.000
34.022,19.318,14.577,15.736,39.929,33.948,25.105,14.019,-0.072,0.928,0.375,-1.862,4.456,-0.244,86.667,28669.000,1.000
35.536,21.336,17.930,50.825,51.003,43.130,33.156,17.065,-0.073,0.928,0.375,-2.045,4.425,-0.305,86.667,28670.000,1.000
33.333,21.728,19.535,75.544,56.367,47.796,35.579,18.494,-0.074,0.925,0.378,-2.197,4.211,-0.366,86.667,28671.000,1.000
29.291,21.206,19.980,93.024,58.438,49.751,35.079,18.821,-0.073,0.923,0.376,-2.167,3.937,-0.275,86.667,28672.000,1.000
22.841,19.073,18.079,99.412,55.198,47.084,30.436,17.071,-0.076,0.921,0.372,-2.258,3.571,-0.244,86.667,28673.000,1.000
12.688,14.290,11.955,85.207,42.006,35.704,18.069,11.859,-0.077,0.919,0.370,-2.167,3.540,-0.275,86.667,28674.000,1.000
0.221,7.474,1.882,47.851,18.844,15.523,-1.570,3.897,-0.078,0.918,0.374,-1.892,3.326,-0.244,86.667,28675.000,1.000
-10.119,1.263,-8.695,-0.843,-6.554,-6.707,-21.497,-3.394,-0.080,0.917,0.377,-1.923,2.991,-0.244,86.667,28676.000,1.000
-14.330,-1.629,-15.484,-42.789,-24.276,-22.048,-33.464,-6.318,-0.081,0.918,0.372,-1.862,2.777,-0.153,86.667,28677.000,1.000
-11.864,-0.287,-16.423,-67.642,-29.967,-26.252,-34.710,-3.756,-0.081,0.918,0.375,-1.770,2.502,-0.214,86.667,28678.000,1.000
-4.744,4.531,-12.328,-76.138,-25.821,-21.148,-28.169,2.583,-0.083,0.920,0.374,-1.617,2.228,-0.275,86.667,28679.000,1.000
5.173,11.489,-5.489,-71.559,-15.508,-10.714,-17.366,9.977,-0.081,0.923,0.373,-1.526,1.923,-0.275,86.667,28680.000,1.000
16.905,19.026,1.751,-52.940,-0.616,2.267,-3.344,16.243,-0.080,0.927,0.373,-1.404,1.617,-0.244,86.667,28681.000,1.000
29.024,25.414,7.838,-18.533,18.020,16.180,13.638,20.374,-0.078,0.930,0.373,-1.312,1.373,-0.336,86.667,28682.000,1.000
39.304,29.562,12.514,27.271,37.898,29.439,31.651,22.707,-0.080,0.934,0.375,-1.282,1.129,-0.397,86.667,28683.000,1.000
46.218,31.730,16.693,74.677,55.683,40.869,47.814,24.554,-0.082,0.934,0.371,-1.343,0.793,-0.397,86.667,28684.000,1.000
49.820,32.715,21.182,116.185,69.819,50.581,60.665,26.981,-0.082,0.931,0.370,-1.343,0.519,-0.397,86.667,28685.000,1.000
50.379,32.274,24.978,149.897,80.174,58.520,69.833,29.295,-0.081,0.929,0.372,-1.343,0.336,-0.519,86.667,28686.000,1.000
46.655,28.845,25.013,173.652,84.624,61.715,73.102,28.826,-0.080,0.926,0.371,-1.343,0.031,-0.580,86.667,28687.000,1.000
36.767,21.140,18.456,179.819,78.316,55.058,66.044,22.987,-0.080,0.925,0.370,-1.251,-0.244,-0.580,86.667,28688.000,1.000
21.378,10.237,5.877,160.754,58.559,36.550,46.700,12.106,-0.078,0.927,0.370,-1.129,-0.427,-0.702,86.667,28689.000,1.000
5.279,-0.165,-8.074,119.768,30.141,11.418,20.272,0.104,-0.076,0.930,0.371,-1.007,-0.641,-0.763,86.667,28690.000,1.000
-5.348,-6.209,-17.553,73.151,3.965,-10.238,-2.630,-7.960,-0.075,0.932,0.370,-1.007,-0.732,-0.885,86.667,28691.000,1.000
-7.555,-6.775,-19.453,38.584,-10.852,-20.695,-13.674,-9.412,-0.072,0.933,0.370,-1.129,-0.885,-0.854,86.667,28692.000,1.000
-3.428,-3.839,-15.160,21.965,-13.531,-19.913,-12.793,-5.575,-0.072,0.933,0.367,-1.190,-1.068,-0.763,86.667,28693.000,1.000
2.491,-0.330,-9.077,17.035,-10.114,-13.981,-6.419,-0.344,-0.071,0.932,0.370,-1.099,-1.038,-0.854,86.667,28694.000,1.000
7.263,2.132,-5.211,17.096,-6.053,-8.624,-0.294,2.902,-0.069,0.934,0.368,-1.190,-1.160,-0.885,86.667,28695.000,1.000
10.923,3.652,-4.630,23.886,-1.485,-4.630,5.134,3.357,-0.070,0.932,0.368,-1.129,-1.190,-0.916,86.667,28696.000,1.000
14.277,4.771,-5.736,43.020,6.068,0.474,12.311,2.387,-0.069,0.930,0.370,-1.038,-1.221,-0.885,86.667,28697.000,1.000
16.680,5.431,-6.272,73.574,16.447,7.916,21.609,1.788,-0.069,0.927,0.370,-1.038,-1.160,-0.732,86.667,28698.000,1.000
16.740,5.354,-4.880,106.414,26.258,16.189,30.446,2.563,-0.068,0.926,0.367,-0.977,-1.221,-0.885,86.667,28699.000,1.000
14.317,4.802,-1.453,132.707,32.794,23.200,36.530,4.775,-0.068,0.925,0.365,-0.763,-1.190,-0.824,86.667,28700.000,1.000
10.695,4.350,3.162,150.352,36.354,28.108,39.841,7.822,-0.067,0.926,0.366,-0.854,-1.190,-0.824,86.667,28701.000,1.000
6.580,3.737,7.229,159.881,37.484,30.097,40.385,10.270,-0.065,0.927,0.367,-0.702,-1.190,-0.824,86.667,28702.000,1.000
0.783,1.581,8.357,156.862,33.459,26.466,35.557,9.886,-0.066,0.929,0.365,-0.671,-1.129,-0.977,86.667,28703.000,1.000
-7.915,-2.870,5.206,133.899,20.525,14.684,22.515,5.368,-0.063,0.931,0.367,-0.580,-1.129,-0.916,86.667,28704.000,1.000
-18.049,-8.111,-0.694,91.277,-0.099,-3.222,3.269,-1.787,-0.063,0.931,0.364,-0.549,-1.068,-1.099,86.667,28705.000,1.000
-26.238,-11.662,-6.148,40.829,-21.489,-20.882,-15.397,-8.422,-0.061,0.932,0.361,-0.671,-1.007,-1.160,86.667,28706.000,1.000
-30.628,-12.755,-9.450,-3.664,-37.350,-33.185,-28.048,-12.808,-0.059,0.931,0.362,-0.671,-1.038,-1.221,86.667,28707.000,1.000
-32.185,-12.723,-11.362,-37.278,-47.043,-40.072,-34.794,-15.594,-0.061,0.931,0.361,-0.549,-1.007,-1.282,86.667,28708.000,1.000
-32.337,-12.804,-13.026,-62.472,-53.129,-43.963,-38.484,-17.838,-0.058,0.932,0.367,-0.580,-0.916,-1.434,86.667,28709.000,1.000
-30.256,-12.277,-13.597,-78.385,-55.154,-44.401,-38.956,-18.827,-0.056,0.933,0.361,-0.580,-0.885,-1.526,86.667,28710.000,1.000
-23.595,-9.297,-10.693,-76.536,-48.467,-37.319,-32.284,-16.534,-0.056,0.936,0.363,-0.610,-0.702,-1.556,86.667,28711.000,1.000
-12.340,-3.729,-3.718,-50.806,-30.836,-21.023,-16.929,-10.708,-0.055,0.934,0.365,-0.671,-0.549,-1.526,86.667,28712.000,1.000
-0.699,1.576,4.178,-8.979,-8.167,-1.051,1.427,-4.472,-0.055,0.935,0.360,-0.763,-0.366,-1.648,86.667,28713.000,1.000
6.273,3.314,8.802,31.145,9.610,13.755,14.072,-1.485,-0.055,0.936,0.361,-0.763,-0.153,-1.648,86.667,28714.000,1.000
7.500,1.270,9.297,57.768,18.106,19.810,17.946,-1.854,-0.056,0.936,0.362,-0.885,-0.061,-1.648,86.667,28715.000,1.000
6.048,-1.695,8.661,73.571,21.444,21.398,17.857,-2.088,-0.056,0.936,0.360,-0.885,0.031,-1.617,86.667,28716.000,1.000
4.435,-3.279,9.631,86.468,24.957,24.035,19.311,0.506,-0.058,0.939,0.360,-0.977,0.031,-1.770,86.667,28717.000,1.000
1.173,-4.317,10.961,95.028,27.028,26.686,20.824,4.156,-0.059,0.939,0.361,-1.129,0.153,-1.801,86.667,28718.000,1.000
-6.979,-7.190,8.718,87.772,20.597,22.612,15.422,4.266,-0.061,0.938,0.363,-1.160,0.092,-1.923,86.667,28719.000,1.000
-20.029,-12.495,0.903,57.253,2.319,7.675,-0.628,-1.588,-0.063,0.937,0.363,-1.282,0.122,-2.075,86.667,28720.000,1.000
-33.507,-18.340,-10.272,10.350,-22.498,-14.464,-22.944,-11.221,-0.063,0.937,0.368,-1.343,0.092,-2.197,86.667,28721.000,1.000
-42.505,-22.725,-20.821,-38.066,-45.091,-36.205,-43.592,-20.383,-0.065,0.934,0.367,-1.434,0.061,-2.350,86.667,28722.000,1.000
-45.730,-25.453,-28.512,-78.492,-61.027,-52.914,-58.263,-26.548,-0.065,0.935,0.366,-1.343,0.092,-2.502,86.667,28723.000,1.000
-44.521,-26.984,-32.921,-109.206,-70.336,-63.613,-66.642,-29.176,-0.065,0.934,0.367,-1.373,-0.092,-2.655,86.667,28724.000,1.000
-39.021,-26.243,-32.860,-126.567,-71.319,-66.076,-67.061,-27.271,-0.068,0.935,0.366,-1.404,-0.153,-2.686,86.667,28725.000,1.000
-27.724,-21.184,-26.142,-120.243,-58.862,-55.597,-55.052,-19.091,-0.069,0.934,0.368,-1.587,-0.305,-2.747,86.667,28726.000,1.000
-11.299,-11.921,-12.832,-83.262,-31.207,-30.907,-29.283,-5.128,-0.070,0.933,0.367,-1.617,-0.336,-2.899,86.667,28727.000,1.000
5.078,-2.125,2.602,-24.546,3.833,0.544,3.032,9.953,-0.072,0.931,0.367,-1.587,-0.488,-3.021,86.667,28728.000,1.000
15.014,3.671,13.843,33.842,32.666,26.095,29.516,19.851,-0.075,0.930,0.365,-1.495,-0.763,-3.235,86.667,28729.000,1.000
16.431,3.996,17.721,73.640,46.689,37.564,42.113,21.559,-0.077,0.928,0.364,-1.373,-0.824,-3.479,86.667,28730.000,1.000
12.644,1.084,16.118,92.274,47.795,36.492,42.026,17.296,-0.078,0.928,0.365,-1.373,-1.099,-3.632,86.667,28731.000,1.000
7.739,-2.266,12.718,96.637,42.646,29.369,34.870,11.274,-0.080,0.929,0.367,-1.312,-1.312,-3.815,86.667,28732.000,1.000
2.217,-5.477,8.760,88.809,33.741,19.464,23.047,5.308,-0.081,0.932,0.367,-1.160,-1.709,-4.089,86.667,28733.000,1.000
-5.760,-9.291,3.050,63.468,18.753,5.527,5.294,-1.486,-0.083,0.931,0.370,-1.251,-1.923,-4.089,86.667,28734.000,1.000
-15.924,-13.072,-4.543,19.412,-2.357,-12.425,-17.165,-9.382,-0.080,0.934,0.371,-1.221,-2.106,-4.242,86.667,28735.000,1.000
-24.856,-14.763,-11.679,-32.662,-23.627,-29.757,-37.915,-16.411,-0.081,0.932,0.370,-1.160,-2.411,-4.333,86.667,28736.000,1.000
-29.530,-13.563,-16.101,-77.856,-38.235,-41.241,-50.619,-20.542,-0.082,0.933,0.369,-1.068,-2.563,-4.486,86.667,28737.000,1.000
-29.987,-11.022,-17.865,-109.480,-44.741,-46.111,-54.678,-21.855,-0.082,0.932,0.367,-1.007,-2.838,-4.639,86.667,28738.000,1.000
-27.441,-8.687,-17.883,-129.426,-45.600,-46.625,-53.271,-21.314,-0.083,0.932,0.366,-0.916,-3.082,-4.822,86.667,28739.000,1.000
-21.359,-5.865,-15.432,-137.745,-40.969,-42.778,-47.183,-18.479,-0.086,0.932,0.369,-0.854,-3.204,-5.005,86.667,28740.000,1.000
-10.601,-1.102,-9.111,-128.195,-27.897,-31.864,-34.005,-12.364,-0.086,0.931,0.365,-0.793,-3.479,-5.066,86.667,28741.000,1.000
3.072,4.816,0.092,-96.884,-6.292,-13.718,-13.660,-4.127,-0.089,0.930,0.364,-0.732,-3.815,-5.249,86.667,28742.000,1.000
14.839,8.967,8.610,-51.334,17.536,6.560,8.384,3.007,-0.091,0.932,0.365,-0.610,-4.059,-5.463,86.667,28743.000,1.000
20.778,9.349,13.297,-6.891,35.166,22.284,24.908,6.563,-0.090,0.932,0.366,-0.702,-4.425,-5.585,86.667,28744.000,1.000
21.063,6.784,13.672,25.298,42.826,30.337,32.774,6.597,-0.091,0.932,0.367,-0.488,-4.669,-5.707,86.667,28745.000,1.000
18.714,3.603,11.161,44.191,42.645,31.853,33.859,4.736,-0.091,0.932,0.366,-0.366,-4.822,-5.768,86.667,28746.000,1.000
15.639,1.056,6.846,52.425,37.559,28.456,30.597,2.085,-0.090,0.933,0.363,-0.336,-5.005,-6.042,86.667,28747.000,1.000
10.967,-1.310,0.781,47.664,27.074,19.577,22.483,-1.449,-0.092,0.934,0.363,-0.214,-5.157,-6.134,86.667,28748.000,1.000
3.614,-3.841,-6.307,24.777,9.846,4.807,8.518,-5.699,-0.092,0.933,0.365,-0.122,-5.371,-6.134,86.667,28749.000,1.000
-4.932,-5.560,-12.029,-14.233,-11.172,-12.589,-8.448,-9.181,-0.091,0.933,0.363,-0.031,-5.493,-6.226,86.667,28750.000,1.000
-11.669,-5.514,-14.422,-57.816,-29.449,-27.280,-22.708,-10.552,-0.092,0.930,0.359,0.031,-5.646,-6.470,86.667,28751.000,1.000
-14.923,-4.289,-14.005,-93.944,-40.663,-36.529,-30.819,-10.200,-0.093,0.927,0.362,0.183,-5.737,-6.622,86.667,28752.000,1.000
-14.840,-3.175,-12.487,-118.420,-45.410,-41.154,-33.567,-9.273,-0.095,0.930,0.360,0.214,-5.981,-6.653,86.667,28753.000,1.000
-11.690,-2.277,-10.255,-132.601,-45.871,-42.161,-32.758,-7.823,-0.096,0.932,0.358,0.305,-6.104,-6.805,86.667,28754.000,1.000
-4.864,-0.139,-6.059,-135.072,-41.386,-37.990,-27.577,-4.718,-0.097,0.932,0.358,0.275,-6.226,-6.897,86.667,28755.000,1.000
5.955,4.516,1.123,-119.260,-28.784,-25.891,-15.261,0.844,-0.096,0.935,0.361,0.336,-6.256,-6.958,86.667,28756.000,1.000
18.632,10.658,10.128,-81.674,-7.705,-6.285,4.208,7.878,-0.097,0.935,0.356,0.397,-6.378,-7.080,86.667,28757.000,1.000
28.465,15.084,17.621,-30.883,15.659,14.920,25.107,13.716,-0.098,0.936,0.355,0.397,-6.470,-7.202,86.667,28758.000,1.000
31.530,15.353,20.693,16.075,32.370,30.048,39.549,16.113,-0.099,0.936,0.353,0.427,-6.531,-7.233,86.667,28759.000,1.000
28.368,12.356,19.735,47.893,38.824,36.375,44.596,15.635,-0.097,0.939,0.354,0.336,-6.622,-7.324,86.667,28760.000,1.000
23.231,9.219,17.956,66.758,39.156,37.808,44.180,15.218,-0.098,0.938,0.353,0.305,-6.714,-7.507,86.667,28761.000,1.000
18.954,7.448,17.229,79.322,38.129,38.467,42.589,16.320,-0.099,0.937,0.352,0.214,-6.531,-7.629,86.667,28762.000,1.000
13.692,5.113,15.248,82.819,33.519,36.070,37.762,16.252,-0.100,0.936,0.352,-0.061,-6.622,-7.660,86.667,28763.000,1.000
4.169,-0.377,8.399,66.282,18.958,24.721,24.083,11.084,-0.102,0.932,0.351,-0.031,-6.653,-7.751,86.667,28764.000,1.000
-8.819,-8.495,-2.987,26.263,-6.087,3.965,1.347,0.844,-0.101,0.929,0.349,-0.061,-6.561,-7.751,86.667,28765.000,1.000
-20.180,-15.717,-14.088,-24.479,-32.976,-18.337,-22.529,-9.864,-0.102,0.931,0.351,-0.031,-6.409,-7.812,86.667,28766.000,1.000
-25.497,-18.941,-20.124,-66.999,-51.435,-32.942,-38.532,-16.180,-0.102,0.932,0.349,-0.061,-6.317,-7.843,86.667,28767.000,1.000
-24.435,-17.670,-19.856,-91.378,-57.780,-36.541,-43.749,-16.566,-0.103,0.934,0.350,-0.122,-6.226,-7.965,86.667,28768.000,1.000
-19.234,-13.025,-14.936,-99.345,-54.740,-31.654,-40.837,-12.524,-0.103,0.933,0.349,-0.092,-6.165,-8.026,86.667,28769.000,1.000
-11.639,-6.054,-7.758,-94.880,-45.697,-21.884,-32.791,-6.443,-0.103,0.932,0.348,-0.153,-6.042,-8.057,86.667,28770.000,1.000
-2.264,2.244,-0.415,-77.224,-31.572,-9.082,-20.278,-0.190,-0.104,0.933,0.347,-0.153,-5.981,-8.057,86.667,28771.000,1.000
7.749,10.088,5.439,-44.799,-13.135,5.506,-3.805,5.116,-0.104,0.931,0.351,-0.092,-5.859,-8.118,86.667,28772.000,1.000
15.725,15.253,8.674,-3.129,5.793,19.105,13.321,8.768,-0.106,0.929,0.348,-0.092,-5.737,-8.118,86.667,28773.000,1.000
19.055,16.677,9.171,35.629,19.734,28.114,26.085,10.528,-0.106,0.932,0.344,-0.122,-5.524,-8.179,86.667,28774.000,1.000
17.889,15.660,8.533,62.836,26.794,31.763,32.401,11.345,-0.108,0.932,0.345,-0.153,-5.524,-8.270,86.667,28775.000,1.000
15.051,14.699,9.301,80.018,30.402,33.372,34.876,12.950,-0.109,0.932,0.346,-0.122,-5.341,-8.331,86.667,28776.000,1.000
12.372,14.511,12.024,91.893,33.648,35.630,36.043,15.433,-0.111,0.933,0.351,-0.183,-5.310,-8.362,86.667,28777.000,1.000
8.500,13.125,13.912,95.396,33.670,35.888,33.582,16.215,-0.112,0.933,0.352,-0.244,-5.219,-8.392,86.667,28778.000,1.000
1.754,8.820,11.957,81.617,24.986,29.274,23.379,13.047,-0.115,0.935,0.349,-0.305,-5.127,-8.484,86.667,28779.000,1.000
-6.251,2.821,6.546,48.924,7.664,15.849,6.534,7.150,-0.118,0.933,0.346,-0.336,-5.066,-8.484,86.667,28780.000,1.000
-11.717,-2.060,0.618,8.725,-11.127,1.579,-9.869,1.867,-0.117,0.932,0.346,-0.336,-5.096,-8.575,86.667,28781.000,1.000
-12.752,-4.485,-3.776,-24.282,-24.068,-7.897,-19.356,-0.992,-0.119,0.934,0.348,-0.397,-4.974,-8.606,86.667,28782.000,1.000
-10.890,-5.332,-6.705,-44.452,-29.795,-12.055,-21.429,-2.231,-0.118,0.934,0.348,-0.397,-4.852,-8.636,86.667,28783.000,1.000
-8.464,-5.868,-8.672,-55.167,-31.176,-13.495,-19.651,-3.134,-0.118,0.935,0.345,-0.366,-4.761,-8.545,86.667,28784.000,1.000
-5.410,-5.903,-8.918,-58.411,-29.284,-12.882,-15.857,-3.379,-0.119,0.936,0.344,-0.458,-4.669,-8.514,86.667,28785.000,1.000
0.466,-3.884,-5.852,-48.705,-21.206,-7.458,-7.917,-1.309,-0.122,0.934,0.347,-0.397,-4.639,-8.423,86.667,28786.000,1.000
10.268,1.412,1.197,-19.645,-4.233,5.281,6.635,4.225,-0.123,0.936,0.346,-0.488,-4.578,-8.453,86.667,28787.000,1.000
21.662,9.050,10.550,25.150,18.803,23.059,25.681,12.239,-0.123,0.936,0.348,-0.580,-4.456,-8.362,86.667,28788.000,1.000
30.140,15.911,18.396,70.947,39.782,38.882,42.391,19.570,-0.125,0.938,0.348,-0.580,-4.456,-8.301,86.667,28789.000,1.000
33.039,19.450,21.502,103.517,51.957,46.655,51.060,23.305,-0.127,0.935,0.348,-0.793,-4.486,-8.148,86.667,28790.000,1.000
31.618,19.711,19.995,119.955,55.369,46.281,52.065,23.286,-0.128,0.934,0.348,-0.824,-4.517,-8.148,86.667,28791.000,1.000
27.989,17.266,16.129,124.978,53.596,41.316,48.770,20.857,-0.130,0.934,0.344,-0.916,-4.486,-8.118,86.667,28792.000,1.000
21.412,10.943,10.656,118.621,46.490,32.401,40.779,15.746,-0.131,0.936,0.345,-0.946,-4.517,-8.179,86.667,28793.000,1.000
9.972,-0.039,2.526,94.039,30.168,16.613,24.300,6.505,-0.132,0.935,0.348,-1.068,-4.517,-8.240,86.667,28794.000,1.000
-4.676,-12.596,-7.694,49.437,4.807,-5.951,-0.165,-5.778,-0.133,0.934,0.347,-1.160,-4.547,-8.057,86.667,28795.000,1.000
-16.714,-20.604,-16.389,-3.439,-21.448,-28.556,-24.352,-16.439,-0.134,0.934,0.348,-1.129,-4.608,-7.965,86.667,28796.000,1.000
-21.311,-20.028,-20.140,-47.518,-39.000,-43.229,-39.076,-21.224,-0.136,0.936,0.348,-1.099,-4.700,-8.057,86.667,28797.000,1.000
-19.053,-12.749,-19.100,-74.675,-45.315,-47.868,-42.652,-20.276,-0.135,0.938,0.348,-1.099,-4.730,-7.935,86.667,28798.000,1.000
-14.096,-4.437,-15.907,-87.704,-44.515,-45.815,-40.133,-17.070,-0.135,0.938,0.347,-1.312,-4.852,-7.996,86.667,28799.000,1.000
-9.149,0.850,-12.348,-89.964,-40.095,-40.052,-35.807,-14.399,-0.136,0.936,0.349,-1.495,-5.005,-8.026,86.667,28800.000,1.000
-3.954,3.060,-8.472,-78.885,-31.287,-30.602,-29.318,-12.463,-0.136,0.934,0.349,-1.556,-4.944,-8.087,86.667,28801.000,1.000
1.953,4.039,-4.294,-51.872,-16.878,-17.469,-19.006,-10.241,-0.136,0.932,0.349,-1.495,-4.944,-8.026,86.667,28802.000,1.000
6.931,4.773,-0.987,-15.165,0.032,-3.794,-6.572,-7.544,-0.139,0.930,0.347,-1.373,-5.035,-7.935,86.667,28803.000,1.000
8.884,5.343,0.518,18.369,13.789,6.157,3.983,-4.841,-0.140,0.927,0.351,-1.434,-5.005,-7.874,86.667,28804.000,1.000
8.284,6.264,1.675,41.454,22.584,12.221,11.677,-1.507,-0.142,0.927,0.346,-1.343,-5.157,-7.812,86.667,28805.000,1.000
7.179,7.623,4.833,57.442,29.386,18.184,18.941,3.425,-0.143,0.925,0.345,-1.221,-5.127,-7.660,86.667,28806.000,1.000
4.998,7.062,8.842,69.624,34.671,24.437,25.005,8.056,-0.143,0.921,0.346,-1.099,-5.157,-7.538,86.667,28807.000,1.000
-1.829,1.185,8.717,70.455,32.136,24.432,22.889,7.746,-0.144,0.919,0.345,-0.610,-5.310,-7.599,86.667,28808.000,1.000
-14.657,-9.837,1.279,47.701,15.381,11.683,6.505,0.023,-0.146,0.926,0.349,-0.214,-5.371,-7.721,86.667,28809.000,1.000
-28.758,-20.502,-10.419,0.360,-12.704,-11.450,-20.724,-11.883,-0.146,0.938,0.349,-0.031,-5.402,-7.629,86.667,28810.000,1.000
