Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Elements
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,785.7143,774.43225,773.6264,787.72894,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,791.3553,772.01465,781685,789.7436,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,787.72894,770.0,776.4469,783.2967,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,791.3553,765.16486,765.56775,787326,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,802.23444,758315,767.1795,803.44324,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,790.14655,761.9414,773.22345,790.14655,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,769.59705,766.3736,770.0,765.9707,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,759.12085,766.3736,761.53845,754.68866,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,753.8828,770.0,755.4945,748.24176,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,754.2857,774.83514,753.8828,743.00366,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,751.06226,775.2381,752674,730.10986,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,745.0183,774.43225,750.65936,720.0366,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,743.00366,775.64105,755.89746,724.0659,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,743.8095,782.8938,755.09155,727.6923,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,751.4652,792.1612,756.30035,746.2271,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,757.9121,793.36993,774.43225,760.7326,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,751.8681,788.1319,778.46155,750.2564,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,752674,780.07324,782.49084,747.4359,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,759.12085,773.6264,794.17584,755.89746,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,766.3736,782.0879,783.69965,766.77655,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,777.25275,786.52014,765.16486,778.46155,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,782.8938,778.46155,767.98535,778.0586,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,783.69965,775.2381,775.2381,771.6117,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,783.69965,778.86444,781685,776.8498,
0.5452373,0.6868487,0.51023054,0.68142605,0.49420792,0.21805136,0.6631675,0.5822519,789.34064,786.1172,787.72894,790.54944,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,793.7729,792.1612,782.8938,799.41394,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,786.52014,790.54944,779.67035,788.1319,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,780.07324,784.10254,777.25275,776.4469,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,782.49084,782.49084,775.2381,781685,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,786.9231,784.5055,781.28204,783.2967,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,789.7436,789.34064,784.90845,782.8938,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,796.5934,791.3553,786.52014,787326,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,798.60803,791.75824,788.93774,784.90845,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,797.3993,793.7729,789.34064,790.9524,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,800.6227,786.1172,789.34064,795.78754,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,792.96704,776.8498,784.10254,793.36993,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,792.1612,778.0586,780.87915,785.7143,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,798.60803,780.07324,779.2674,778.46155,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,795.78754,782.49084,776.4469,782.8938,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,803.44324,790.14655,782.49084,796.99634,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,814.7253,795.38464,784.90845,809.4872,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,804.2491,792.96704,770.80585,794.57874,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,795.38464,785.7143,767.5824,783.2967,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,792.1612,782.49084,782.49084,790.14655,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,792.5641,784.5055,790.54944,788.1319,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,797.3993,789.34064,788.5348,786.52014,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,794.9817,788.93774,783.69965,784.10254,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,799.81683,786.1172,783.69965,784.90845,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,799011,786.1172,789.34064,786.9231,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,792.1612,788.5348,792.5641,787326,
0.5376531,0.6539225,0.4698412,0.57012737,0.48374504,0.22792909,0.6456907,0.5813351,796.5934,791.75824,789.34064,789.7436,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,795.78754,788.93774,789.34064,784.10254,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,794.9817,782.0879,786.1172,776.8498,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,796.5934,778.0586,784.10254,776.4469,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,797.8022,781.28204,792.1612,785.31134,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,798.20514,785.7143,794.9817,793.36993,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,795.78754,786.52014,788.1319,794.17584,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,799.41394,786.9231,784.10254,794.57874,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,803.8461,788.1319,783.69965,805.4579,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,808.68134,787326,784.90845,809.89014,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,811.50183,785.31134,790.9524,799011,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,809.0842,787326,796.5934,794.17584,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,801.02563,786.52014,789.7436,788.93774,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,801.02563,786.9231,783.69965,784.10254,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,809.4872,792.96704,789.34064,790.14655,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,806.6667,791.3553,792.96704,790.9524,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,798.60803,787.72894,792.1612,787.72894,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,799011,786.1172,790.14655,793.7729,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,793.7729,782.8938,789.7436,790.9524,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,789.7436,783.69965,788.5348,791.3553,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,792.5641,784.90845,789.34064,802.23444,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,795.78754,785.7143,786.52014,803.44324,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,794.57874,785.31134,770.40295,794.9817,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,792.5641,784.5055,765.9707,794.9817,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,796.5934,787326,781685,799.81683,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,795.38464,789.34064,787326,801.02563,
0.5324704,0.6328154,0.39060628,0.5670606,0.47627667,0.24152201,0.6270218,0.58884907,793.36993,791.3553,792.1612,797.8022,
,,,,,,,,,,,,/muse/elements/blink
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,790.14655,791.3553,797.3993,782.8938,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,787326,782.49084,792.1612,779.67035,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,790.14655,774.0293,789.7436,788.1319,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,795.78754,778.46155,792.5641,797.3993,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,799011,782.8938,796.1905,809.0842,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,798.20514,780.87915,789.7436,803.8461,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,799011,783.2967,788.1319,793.7729,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,797.8022,788.1319,789.7436,797.8022,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,798.20514,785.7143,784.5055,797.8022,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,804.2491,781685,784.5055,796.5934,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,802.6374,784.10254,789.34064,797.8022,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,801.4286,788.93774,794.9817,798.20514,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,802.23444,787.72894,791.75824,795.78754,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,798.20514,786.9231,786.1172,790.9524,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,792.5641,784.10254,781.28204,788.5348,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,794.17584,779.67035,776.4469,788.1319,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,797.3993,780.87915,777.6557,781685,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,800.6227,783.2967,782.0879,783.69965,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,802.23444,783.2967,783.69965,789.7436,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,807.47253,787326,788.93774,799011,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,799.41394,785.31134,785.31134,799011,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,788.5348,780.07324,776.04395,791.3553,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,785.7143,778.46155,767.5824,793.7729,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,782.8938,776.4469,758315,790.9524,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,779.67035,769.59705,753.47986,783.69965,
0.50419635,0.58476734,0.19159277,0.6526535,0.47329125,0.25460827,0.6130598,0.6108817,772.8205,768.7912,760.7326,782.8938,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,776.8498,772.4176,765.16486,788.1319,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,781685,771.6117,773.22345,796.5934,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,776.8498,770.0,784.5055,789.34064,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,774.43225,768.3883,779.67035,779.67035,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,776.04395,770.80585,777.25275,780.07324,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,777.6557,769.19415,782.49084,774.83514,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,779.67035,770.0,778.0586,780.87915,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,782.8938,776.4469,768.7912,790.54944,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,785.7143,778.46155,765.16486,794.9817,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,788.93774,776.4469,767.98535,798.60803,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,790.54944,778.86444,776.04395,787.72894,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,790.54944,783.2967,782.8938,786.52014,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,787.72894,780.4762,781.28204,790.9524,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,789.7436,779.67035,778.0586,795.38464,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,792.96704,779.67035,778.86444,790.14655,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,791.75824,778.46155,779.2674,788.93774,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,786.52014,784.10254,778.86444,798.20514,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,786.52014,790.14655,787.72894,803.0403,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,788.5348,789.7436,799.41394,803.44324,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,774.0293,786.1172,791.3553,792.1612,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,759.92676,781685,774.0293,786.1172,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,758315,782.0879,772.8205,789.34064,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,758.71796,788.5348,778.86444,792.1612,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,770.40295,792.96704,783.2967,796.1905,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,781685,798.20514,785.7143,801.8315,
0.45111704,0.44102412,0.21044357,0.85617584,0.47407502,0.2637601,0.6148352,0.64842474,782.8938,794.17584,792.96704,794.9817,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,782.49084,781685,793.36993,780.87915,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,785.7143,780.4762,785.7143,780.07324,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,788.5348,784.90845,784.90845,790.9524,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,784.5055,784.10254,783.69965,794.57874,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,780.07324,785.31134,778.86444,785.31134,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,785.7143,788.93774,781685,784.10254,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,792.96704,790.54944,786.52014,788.5348,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,794.17584,786.1172,782.49084,789.34064,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,796.1905,788.1319,784.90845,786.52014,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,802.23444,790.14655,786.52014,790.14655,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,806.6667,792.5641,784.90845,797.3993,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,807.0696,793.7729,784.5055,795.38464,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,807.8755,792.5641,787326,790.9524,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,811.50183,795.38464,790.14655,789.34064,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,808.68134,796.5934,784.10254,796.5934,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,801.4286,796.5934,777.25275,799.41394,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,803.0403,798.60803,777.6557,789.7436,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,801.02563,797.3993,781.28204,784.90845,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,797.3993,792.96704,783.2967,789.34064,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,797.3993,791.3553,784.5055,789.7436,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,789.7436,792.5641,786.1172,784.10254,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,790.54944,790.9524,780.07324,782.0879,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,798.20514,792.5641,772.8205,783.69965,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,801.8315,796.99634,778.0586,791.75824,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,796.99634,795.78754,787326,790.54944,
0.87086505,0.3188453,0.25437084,0.98417515,0.51107794,0.26805487,0.6220271,0.69183534,791.3553,789.34064,790.14655,782.8938,
0.90586233,0.31805807,0.32186437,0.9987081,0.5308188,0.26783755,0.6282054,0.7260106,801.8315,794.9817,799011,792.96704,
0.90586233,0.31805807,0.32186437,0.9987081,0.5308188,0.26783755,0.6282054,0.7260106,804.2491,797.8022,802.23444,801.4286,
0.90586233,0.31805807,0.32186437,0.9987081,0.5308188,0.26783755,0.6282054,0.7260106,794.57874,790.9524,791.75824,792.5641,
0.90586233,0.31805807,0.32186437,0.9987081,0.5308188,0.26783755,0.6282054,0.7260106,791.75824,789.34064,781.28204,792.5641,
0.90586233,0.31805807,0.32186437,0.9987081,0.5308188,0.26783755,0.6282054,0.7260106,792.5641,792.1612,779.67035,788.5348,
0.90586233,0.31805807,0.32186437,0.9987081,0.5308188,0.26783755,0.6282054,0.7260106,793.36993,791.3553,780.07324,778.46155,
0.90586233,0.31805807,0.32186437,0.9987081,0.5308188,0.26783755,0.6282054,0.7260106,789.7436,792.1612,782.49084,784.5055,
0.90586233,0.31805807,0.32186437,0.9987081,0.5308188,0.26783755,0.6282054,0.7260106,790.14655,792.96704,784.90845,789.7436,
0.90586233,0.31805807,0.32186437,0.9987081,0.5308188,0.26783755,0.6282054,0.7260106,787.72894,786.1172,781.28204,782.0879,
0.90586233,0.31805807,0.32186437,0.9987081,0.5308188,0.26783755,0.6282054,0.7260106,784.5055,777.25275,773.6264,784.10254,
0.90586233,0.31805807,0.32186437,0.9987081,0.5308188,0.26783755,0.6282054,0.7260106,799.41394,780.4762,777.25275,801.4286,
0.90586233,0.31805807,0.32186437,0.9987081,0.5308188,0.26783755,0.6282054,0.7260106,802.6374,787326,776.8498,796.99634,
0.90586233,0.31805807,0.32186437,0.9987081,0.5308188,0.26783755,0.6282054,0.7260106,782.0879,785.31134,771.6117,777.25275,
0.90586233,0.31805807,0.32186437,0.9987081,0.5308188,0.26783755,0.6282054,0.7260106,766.3736,782.8938,780.07324,771.6117,
0.90586233,0.31805807,0.32186437,0.9987081,0.5308188,0.26783755,0.6282054,0.7260106,760.7326,785.31134,785.31134,765.16486,
