EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
24.870,18.319,4.354,13.863,7.103,-7.369,13.415,-1.278,0.035,1.009,-0.028,-8.179,-0.305,-0.946,73.333,48166.000,1.000
26.135,19.795,5.107,13.192,6.892,-5.307,16.546,0.367,0.036,1.007,-0.026,-7.935,-0.336,-0.916,73.333,48167.000,1.000
26.241,19.027,3.966,11.060,5.024,-4.715,16.662,-0.286,0.036,1.007,-0.024,-7.599,-0.336,-0.977,73.333,48168.000,1.000
25.280,16.235,1.872,7.998,2.371,-4.937,14.692,-2.141,0.037,1.008,-0.024,-7.294,-0.366,-0.946,73.333,48169.000,1.000
23.437,11.705,0.003,5.109,0.081,-5.782,10.910,-4.162,0.036,1.008,-0.025,-7.111,-0.336,-0.916,73.333,48170.000,1.000
21.253,6.541,-0.876,3.392,-1.080,-7.072,5.799,-5.670,0.039,1.005,-0.022,-6.622,-0.366,-0.946,73.333,48171.000,1.000
19.521,2.530,-0.796,3.002,-1.118,-8.201,0.926,-6.198,0.040,1.006,-0.022,-6.317,-0.397,-0.916,73.333,48172.000,1.000
18.540,0.686,-0.376,3.160,-0.668,-8.670,-2.033,-5.660,0.038,1.008,-0.021,-6.104,-0.305,-0.885,73.333,48173.000,1.000
17.659,0.135,0.000,2.898,-0.319,-8.626,-2.951,-4.378,0.038,1.006,-0.020,-5.798,-0.305,-0.854,73.333,48174.000,1.000
15.999,-0.964,0.638,1.895,-0.061,-8.348,-3.198,-2.549,0.038,1.004,-0.020,-5.463,-0.397,-0.854,73.333,48175.000,1.000
13.614,-3.373,1.955,0.548,0.431,-7.554,-3.853,-0.105,0.038,1.004,-0.020,-5.096,-0.458,-0.793,73.333,48176.000,1.000
11.741,-5.975,3.868,-0.534,1.216,-5.662,-4.353,2.709,0.039,1.004,-0.019,-4.639,-0.366,-0.763,73.333,48177.000,1.000
11.894,-6.935,6.077,-0.811,2.177,-2.553,-3.107,5.149,0.036,1.002,-0.020,-4.120,-0.244,-0.763,73.333,48178.000,1.000
14.456,-5.544,8.349,0.007,3.341,1.044,0.519,6.505,0.037,1.001,-0.019,-3.571,-0.275,-0.641,73.333,48179.000,1.000
18.039,-2.891,10.142,1.572,4.663,3.977,5.143,6.521,0.037,1.001,-0.017,-2.991,-0.366,-0.702,73.333,48180.000,1.000
20.434,-0.645,10.554,2.871,5.716,5.657,8.621,5.465,0.038,1.004,-0.017,-2.441,-0.336,-0.702,73.333,48181.000,1.000
20.106,0.408,9.084,2.821,5.880,6.407,9.884,3.919,0.038,1.005,-0.016,-2.045,-0.244,-0.671,73.333,48182.000,1.000
16.753,0.227,6.314,1.020,4.887,6.703,9.038,2.410,0.039,1.004,-0.014,-1.556,-0.214,-0.732,73.333,48183.000,1.000
11.089,-1.280,3.796,-1.813,3.281,6.545,6.303,1.356,0.039,1.004,-0.013,-1.068,-0.092,-0.641,73.333,48184.000,1.000
4.555,-4.088,3.022,-4.175,2.139,5.789,1.813,1.186,0.039,1.006,-0.016,-0.854,-0.061,-0.641,73.333,48185.000,1.000
-1.037,-7.302,4.386,-4.813,2.222,4.745,-3.410,2.216,0.038,1.008,-0.014,-0.458,0.092,-0.671,73.333,48186.000,1.000
-4.241,-9.274,7.230,-3.549,3.506,4.208,-7.248,4.391,0.036,1.013,-0.013,-0.153,0.183,-0.610,73.333,48187.000,1.000
-4.942,-9.051,10.432,-1.297,5.327,4.651,-8.289,7.095,0.037,1.016,-0.014,0.153,0.153,-0.519,73.333,48188.000,1.000
-4.465,-7.519,12.905,0.694,6.876,5.628,-7.490,9.446,0.038,1.017,-0.016,0.519,0.153,-0.458,73.333,48189.000,1.000
-4.288,-6.489,14.141,1.796,7.790,6.570,-7.148,11.181,0.038,1.016,-0.011,0.580,0.244,-0.305,73.333,48190.000,1.000
-4.653,-6.642,14.497,2.269,8.242,7.849,-8.266,12.801,0.037,1.015,-0.009,0.702,0.214,-0.336,73.333,48191.000,1.000
-4.508,-6.759,14.846,2.784,8.585,10.310,-9.431,14.631,0.037,1.014,-0.013,0.854,0.214,-0.183,73.333,48192.000,1.000
-2.649,-4.999,16.055,3.974,9.270,14.118,-8.232,16.504,0.036,1.012,-0.014,1.160,0.244,-0.183,73.333,48193.000,1.000
1.077,-0.682,18.622,6.213,10.926,18.563,-3.729,18.341,0.035,1.011,-0.019,1.282,0.244,0.031,73.333,48194.000,1.000
5.540,5.267,22.315,9.374,13.903,22.625,2.531,20.243,0.034,1.011,-0.014,1.495,0.336,0.122,73.333,48195.000,1.000
9.269,11.305,26.050,12.722,17.672,25.550,8.151,22.101,0.033,1.012,-0.014,1.678,0.305,0.244,73.333,48196.000,1.000
11.435,16.215,28.351,15.191,20.902,27.029,12.032,23.464,0.033,1.015,-0.014,1.862,0.336,0.244,73.333,48197.000,1.000
11.605,18.862,28.001,15.678,22.068,26.687,14.129,23.588,0.033,1.016,-0.013,2.045,0.336,0.244,73.333,48198.000,1.000
8.993,17.487,24.327,13.300,20.071,23.646,13.694,21.615,0.032,1.018,-0.013,2.075,0.305,0.214,73.333,48199.000,1.000
3.016,10.629,17.674,8.016,14.955,17.473,9.387,17.301,0.030,1.021,-0.017,2.075,0.214,0.336,73.333,48200.000,1.000
-5.267,-0.554,9.987,1.173,8.335,9.690,1.501,11.771,0.031,1.021,-0.016,2.075,0.183,0.458,73.333,48201.000,1.000
-13.214,-11.969,4.023,-5.112,2.606,3.402,-7.207,7.053,0.029,1.021,-0.015,1.953,0.214,0.610,73.333,48202.000,1.000
-18.549,-19.616,1.484,-9.313,-0.603,0.889,-13.788,4.498,0.028,1.023,-0.016,1.953,0.122,0.671,73.333,48203.000,1.000
-21.007,-22.591,2.187,-11.214,-1.236,1.769,-17.758,3.777,0.029,1.022,-0.020,1.770,0.031,0.732,73.333,48204.000,1.000
-21.893,-22.791,4.687,-11.540,-0.401,3.706,-20.830,3.457,0.029,1.023,-0.021,1.740,-0.153,0.854,73.333,48205.000,1.000
-22.150,-22.064,7.412,-11.020,0.658,4.835,-24.056,2.446,0.031,1.022,-0.021,1.617,-0.214,0.946,73.333,48206.000,1.000
-21.345,-20.458,9.366,-9.961,1.240,5.109,-26.237,0.786,0.030,1.022,-0.024,1.556,-0.336,1.068,73.333,48207.000,1.000
-18.801,-17.419,9.973,-8.690,1.019,5.236,-25.741,-0.911,0.030,1.023,-0.026,1.434,-0.458,1.038,73.333,48208.000,1.000
-15.192,-13.699,8.704,-7.938,-0.280,5.150,-23.080,-2.452,0.028,1.022,-0.026,1.129,-0.610,1.099,73.333,48209.000,1.000
-12.457,-11.209,5.379,-8.457,-2.752,4.075,-20.837,-4.247,0.025,1.018,-0.029,1.038,-0.702,1.129,73.333,48210.000,1.000
-11.978,-10.968,0.781,-10.256,-5.895,1.816,-20.941,-6.489,0.023,1.017,-0.029,0.885,-0.793,1.068,73.333,48211.000,1.000
-13.222,-11.858,-3.591,-12.377,-8.606,-0.604,-22.493,-8.435,0.023,1.016,-0.030,0.793,-0.946,0.977,73.333,48212.000,1.000
-14.698,-12.106,-6.561,-13.657,-9.911,-1.999,-23.070,-9.001,0.024,1.019,-0.025,0.702,-1.190,0.885,73.333,48213.000,1.000
-15.837,-11.551,-7.833,-13.605,-9.652,-2.445,-21.909,-8.035,0.025,1.023,-0.027,0.641,-1.404,0.793,73.333,48214.000,1.000
-17.227,-11.644,-7.892,-12.491,-8.401,-3.132,-20.678,-6.529,0.026,1.023,-0.027,0.336,-1.495,0.671,73.333,48215.000,1.000
-19.419,-13.557,-7.888,-11.101,-7.103,-4.972,-21.206,-5.722,0.024,1.023,-0.029,0.031,-1.678,0.671,73.333,48216.000,1.000
-22.300,-17.115,-9.212,-10.540,-6.860,-7.850,-23.615,-6.400,0.024,1.020,-0.030,-0.305,-1.740,0.824,73.333,48217.000,1.000
-25.462,-21.373,-12.405,-11.618,-8.347,-11.013,-26.866,-8.642,0.026,1.019,-0.031,-0.549,-1.892,0.763,73.333,48218.000,1.000
-28.546,-25.402,-16.296,-13.971,-11.016,-13.557,-30.145,-11.652,0.028,1.016,-0.033,-0.824,-2.075,0.824,73.333,48219.000,1.000
-31.193,-28.379,-18.770,-16.212,-13.367,-14.741,-33.166,-14.114,0.030,1.013,-0.036,-1.007,-2.258,0.885,73.333,48220.000,1.000
-32.806,-29.309,-18.433,-16.990,-14.095,-14.067,-35.231,-14.863,0.031,1.014,-0.035,-1.129,-2.411,0.885,73.333,48221.000,1.000
-32.487,-27.143,-15.494,-15.697,-12.773,-11.150,-34.550,-13.192,0.031,1.017,-0.036,-1.251,-2.380,0.946,73.333,48222.000,1.000
-29.924,-21.977,-11.660,-12.758,-9.990,-6.318,-29.771,-9.323,0.032,1.019,-0.041,-1.373,-2.380,0.916,73.333,48223.000,1.000
-26.535,-16.049,-9.122,-9.590,-7.196,-1.420,-22.426,-4.921,0.030,1.021,-0.039,-1.770,-2.472,0.946,73.333,48224.000,1.000
-24.778,-12.430,-8.964,-7.750,-5.873,1.192,-16.367,-2.282,0.029,1.021,-0.039,-1.953,-2.502,0.916,73.333,48225.000,1.000
-25.954,-12.377,-10.472,-7.874,-6.509,0.775,-14.181,-2.516,0.028,1.023,-0.043,-2.136,-2.686,0.854,73.333,48226.000,1.000
-29.230,-14.472,-11.951,-9.486,-8.404,-1.286,-15.097,-4.803,0.029,1.022,-0.041,-2.411,-2.716,0.854,73.333,48227.000,1.000
-32.890,-16.444,-11.953,-11.572,-10.318,-2.940,-16.698,-7.341,0.031,1.021,-0.042,-2.625,-2.808,0.885,73.333,48228.000,1.000
-35.925,-17.386,-10.106,-13.170,-11.263,-3.170,-17.837,-8.775,0.029,1.018,-0.044,-2.747,-2.869,0.793,73.333,48229.000,1.000
-38.253,-17.952,-7.262,-13.753,-11.002,-2.511,-19.387,-8.979,0.029,1.015,-0.046,-2.869,-2.930,0.732,73.333,48230.000,1.000
-39.786,-18.682,-4.702,-13.284,-10.003,-2.119,-22.348,-8.781,0.029,1.013,-0.043,-3.113,-3.052,0.549,73.333,48231.000,1.000
-39.709,-18.756,-3.003,-11.886,-8.819,-2.389,-25.883,-8.955,0.026,1.011,-0.044,-3.174,-3.143,0.397,73.333,48232.000,1.000
-36.954,-16.825,-1.786,-9.485,-7.430,-2.655,-27.854,-9.425,0.024,1.013,-0.042,-3.265,-3.235,0.183,73.333,48233.000,1.000
-31.368,-12.759,-0.420,-5.865,-5.263,-2.085,-27.110,-9.355,0.025,1.013,-0.045,-3.479,-3.387,0.031,73.333,48234.000,1.000
-24.168,-7.951,1.246,-1.166,-1.961,-0.489,-24.485,-8.050,0.026,1.015,-0.041,-3.693,-3.448,-0.153,73.333,48235.000,1.000
-17.105,-3.843,2.801,3.756,1.958,1.862,-21.309,-5.580,0.028,1.015,-0.043,-3.754,-3.571,-0.183,73.333,48236.000,1.000
-11.276,-0.632,3.836,7.696,5.462,4.874,-17.583,-2.356,0.030,1.018,-0.044,-3.998,-3.601,-0.336,73.333,48237.000,1.000
-6.976,2.147,4.291,9.808,7.790,8.413,-12.554,1.240,0.032,1.019,-0.041,-4.181,-3.632,-0.549,73.333,48238.000,1.000
-4.491,4.112,4.014,9.812,8.589,11.479,-6.871,4.525,0.036,1.022,-0.040,-4.486,-3.632,-0.549,73.333,48239.000,1.000
-4.143,4.180,2.648,7.995,7.841,12.599,-2.722,6.621,0.039,1.025,-0.043,-4.791,-3.601,-0.702,73.333,48240.000,1.000
-5.415,2.382,0.257,5.165,5.931,11.375,-1.386,7.150,0.037,1.026,-0.039,-5.096,-3.540,-0.732,73.333,48241.000,1.000
-7.016,0.337,-2.509,2.115,3.357,8.892,-1.891,6.266,0.039,1.026,-0.041,-5.524,-3.387,-0.793,73.333,48242.000,1.000
-8.038,-0.540,-4.836,-0.777,0.499,6.476,-2.568,4.282,0.040,1.027,-0.037,-5.920,-3.296,-0.916,73.333,48243.000,1.000
-8.600,-0.682,-6.210,-3.191,-2.090,4.602,-3.118,1.759,0.042,1.026,-0.036,-6.348,-3.113,-0.824,73.333,48244.000,1.000
-9.344,-1.969,-6.791,-4.635,-3.727,3.047,-4.607,-0.447,0.043,1.023,-0.035,-6.561,-2.930,-0.916,73.333,48245.000,1.000
-10.383,-5.587,-7.211,-4.762,-4.081,1.817,-7.572,-1.575,0.044,1.024,-0.034,-6.866,-2.716,-0.824,73.333,48246.000,1.000
-10.932,-10.513,-7.822,-3.688,-3.342,1.482,-10.888,-1.310,0.043,1.025,-0.034,-7.233,-2.411,-0.946,73.333,48247.000,1.000
-10.367,-14.607,-8.408,-2.027,-2.071,2.236,-13.111,0.007,0.042,1.024,-0.036,-7.446,-2.045,-0.793,73.333,48248.000,1.000
-9.335,-16.788,-8.604,-0.617,-0.916,3.066,-14.368,1.440,0.041,1.022,-0.034,-7.782,-1.831,-0.732,73.333,48249.000,1.000
-9.060,-17.300,-8.184,0.100,-0.126,2.766,-15.716,2.186,0.038,1.021,-0.033,-8.087,-1.617,-0.671,73.333,48250.000,1.000
-9.683,-16.238,-6.869,0.405,0.686,1.699,-16.874,2.378,0.036,1.021,-0.032,-8.301,-1.343,-0.580,73.333,48251.000,1.000
-10.085,-13.167,-4.468,0.779,1.951,1.687,-15.919,2.751,0.035,1.019,-0.032,-8.423,-1.312,-0.641,73.333,48252.000,1.000
-9.382,-8.366,-1.386,1.236,3.484,3.954,-11.593,3.530,0.035,1.019,-0.035,-8.575,-1.068,-0.610,73.333,48253.000,1.000
-8.008,-3.522,1.489,1.433,4.670,7.690,-5.230,4.030,0.034,1.017,-0.031,-8.728,-0.977,-0.549,73.333,48254.000,1.000
-7.144,-0.653,3.423,1.160,5.067,10.794,0.141,3.444,0.033,1.015,-0.029,-8.881,-0.793,-0.641,73.333,48255.000,1.000
-7.329,-0.439,4.063,0.427,4.552,11.723,2.549,1.761,0.032,1.013,-0.030,-9.033,-0.641,-0.641,73.333,48256.000,1.000
-8.019,-1.853,3.307,-0.776,3.130,10.416,2.534,-0.250,0.030,1.013,-0.026,-9.094,-0.580,-0.549,73.333,48257.000,1.000
-8.547,-3.568,1.277,-2.476,0.961,7.740,1.753,-1.766,0.029,1.010,-0.027,-9.033,-0.519,-0.549,73.333,48258.000,1.000
-9.089,-5.456,-1.638,-4.409,-1.434,4.548,0.713,-2.408,0.030,1.010,-0.027,-9.125,-0.397,-0.610,73.333,48259.000,1.000
-10.410,-8.408,-4.833,-6.032,-3.336,1.330,-1.463,-2.290,0.031,1.010,-0.030,-9.003,-0.214,-0.519,73.333,48260.000,1.000
-12.824,-12.714,-7.503,-6.963,-4.256,-1.459,-5.154,-1.812,0.031,1.010,-0.029,-9.064,-0.214,-0.397,73.333,48261.000,1.000
-15.610,-16.977,-8.790,-7.190,-4.148,-3.106,-8.973,-1.292,0.028,1.010,-0.027,-9.003,-0.183,-0.427,73.333,48262.000,1.000
-17.657,-19.157,-8.353,-6.921,-3.343,-3.149,-11.009,-0.775,0.029,1.012,-0.026,-8.850,-0.092,-0.366,73.333,48263.000,1.000
-18.590,-18.587,-6.804,-6.442,-2.407,-2.059,-10.953,-0.238,0.028,1.011,-0.027,-8.881,0.031,-0.397,73.333,48264.000,1.000
-18.740,-16.285,-5.171,-5.898,-1.797,-0.766,-10.189,0.290,0.030,1.012,-0.025,-8.728,0.061,-0.275,73.333,48265.000,1.000
-17.924,-13.244,-3.904,-5.061,-1.481,0.596,-9.684,1.026,0.029,1.016,-0.025,-8.514,0.244,-0.092,73.333,48266.000,1.000
-15.235,-9.394,-2.756,-3.626,-1.154,2.786,-8.737,2.350,0.031,1.018,-0.025,-8.484,0.275,-0.061,73.333,48267.000,1.000
-10.629,-4.649,-1.566,-1.941,-0.916,6.005,-6.495,3.953,0.031,1.019,-0.023,-8.423,0.427,0.000,73.333,48268.000,1.000
-5.883,-0.109,-0.631,-0.907,-1.274,8.996,-3.831,4.645,0.031,1.019,-0.020,-8.514,0.519,0.153,73.333,48269.000,1.000
-3.154,2.730,-0.232,-0.930,-2.324,10.183,-2.563,3.628,0.030,1.019,-0.021,-8.545,0.458,0.305,73.333,48270.000,1.000
-2.875,3.719,-0.058,-1.422,-3.392,9.465,-3.056,1.644,0.031,1.016,-0.022,-8.606,0.580,0.366,73.333,48271.000,1.000
-3.576,4.198,0.584,-1.579,-3.760,8.331,-3.557,0.350,0.031,1.017,-0.023,-8.606,0.641,0.488,73.333,48272.000,1.000
-3.761,5.225,1.829,-1.404,-3.547,8.016,-2.330,0.600,0.028,1.017,-0.021,-8.484,0.610,0.519,73.333,48273.000,1.000
-3.581,6.032,2.722,-1.710,-3.660,7.952,-0.116,1.617,0.028,1.019,-0.022,-8.270,0.702,0.641,73.333,48274.000,1.000
-4.288,4.737,2.080,-3.083,-4.824,6.461,0.401,1.874,0.029,1.017,-0.019,-8.331,0.671,0.763,73.333,48275.000,1.000
-6.108,0.821,-0.009,-4.932,-6.631,3.020,-2.042,0.763,0.031,1.018,-0.018,-8.331,0.702,0.763,73.333,48276.000,1.000
-7.363,-3.689,-1.981,-5.748,-7.596,-0.663,-5.346,-0.696,0.034,1.015,-0.017,-8.209,0.854,0.793,73.333,48277.000,1.000
-6.181,-6.154,-2.214,-4.456,-6.401,-2.277,-6.291,-0.985,0.033,1.015,-0.016,-8.148,0.885,0.885,73.333,48278.000,1.000
-2.570,-5.943,-0.419,-1.338,-3.066,-1.303,-4.068,0.271,0.034,1.014,-0.019,-8.087,1.007,0.854,73.333,48279.000,1.000
1.589,-4.600,2.147,2.275,1.051,0.652,-0.800,2.027,0.033,1.012,-0.022,-7.965,1.099,1.007,73.333,48280.000,1.000
4.309,-3.820,3.519,4.803,4.036,1.642,1.126,2.891,0.035,1.011,-0.023,-7.843,1.221,0.854,73.333,48281.000,1.000
5.029,-3.796,2.345,5.167,4.416,0.991,1.491,2.182,0.037,1.009,-0.022,-7.690,1.221,0.977,73.333,48282.000,1.000
4.558,-3.660,-1.210,3.370,2.042,-0.760,1.772,0.245,0.038,1.009,-0.024,-7.507,1.282,1.007,73.333,48283.000,1.000
3.969,-2.940,-5.639,0.538,-1.746,-2.818,3.029,-1.861,0.037,1.009,-0.024,-7.263,1.495,1.038,73.333,48284.000,1.000
4.169,-1.616,-8.880,-1.502,-4.758,-4.454,5.330,-2.860,0.037,1.009,-0.025,-7.050,1.526,1.038,73.333,48285.000,1.000
6.124,0.913,-9.190,-1.099,-5.116,-4.589,8.841,-1.881,0.038,1.008,-0.023,-6.805,1.495,1.099,73.333,48286.000,1.000
10.259,5.424,-6.232,1.885,-2.589,-2.211,13.942,0.734,0.039,1.009,-0.023,-6.653,1.617,1.129,73.333,48287.000,1.000
15.459,11.239,-1.487,5.751,1.171,2.361,19.935,3.460,0.040,1.010,-0.019,-6.409,1.770,1.038,73.333,48288.000,1.000
19.411,15.931,3.073,8.502,4.163,7.343,24.466,4.983,0.041,1.011,-0.020,-6.226,2.045,1.068,73.333,48289.000,1.000
20.207,16.957,6.353,9.403,5.515,10.844,24.917,5.349,0.042,1.011,-0.021,-6.104,2.167,1.038,73.333,48290.000,1.000
17.755,13.639,7.925,8.905,5.364,12.085,20.713,5.371,0.041,1.007,-0.022,-6.134,2.228,0.977,73.333,48291.000,1.000
13.891,7.883,7.563,7.807,4.122,11.411,14.199,5.264,0.040,1.002,-0.021,-6.042,2.319,1.007,73.333,48292.000,1.000
10.939,2.845,5.555,6.770,2.284,9.488,8.746,4.318,0.038,0.997,-0.023,-5.768,2.411,0.732,73.333,48293.000,1.000
9.894,0.542,2.790,6.115,0.417,6.614,5.844,1.754,0.037,0.996,-0.020,-5.249,2.472,0.580,73.333,48294.000,1.000
10.135,0.901,0.232,5.735,-1.042,2.979,4.516,-2.303,0.037,0.999,-0.021,-4.730,2.502,0.427,73.333,48295.000,1.000
10.854,3.108,-1.363,5.412,-1.818,-0.469,3.703,-6.523,0.038,1.000,-0.020,-4.364,2.472,0.305,73.333,48296.000,1.000
11.980,6.761,-1.658,4.977,-1.920,-2.210,4.060,-9.271,0.038,1.001,-0.016,-4.089,2.502,0.336,73.333,48297.000,1.000
13.428,11.153,-1.059,4.048,-1.898,-1.708,6.622,-10.128,0.037,1.004,-0.015,-3.815,2.594,0.183,73.333,48298.000,1.000
14.455,14.724,-0.252,2.359,-2.272,0.063,10.788,-9.740,0.037,1.004,-0.012,-3.540,2.625,0.092,73.333,48299.000,1.000
14.152,15.883,0.348,0.231,-2.887,1.913,14.401,-8.326,0.035,1.002,-0.014,-3.204,2.594,-0.153,73.333,48300.000,1.000
12.257,14.023,0.171,-1.911,-3.494,3.409,15.445,-5.721,0.034,1.002,-0.012,-3.052,2.563,-0.366,73.333,48301.000,1.000
9.645,10.050,-1.457,-3.975,-4.331,4.573,13.819,-2.626,0.032,1.000,-0.013,-2.716,2.594,-0.366,73.333,48302.000,1.000
7.721,5.818,-4.454,-5.931,-5.736,5.086,11.183,-0.662,0.031,0.996,-0.011,-2.411,2.411,-0.427,73.333,48303.000,1.000
6.953,2.451,-7.941,-7.672,-7.739,3.961,8.631,-1.331,0.030,0.993,-0.012,-1.892,2.228,-0.549,73.333,48304.000,1.000
6.642,-0.189,-10.945,-9.000,-9.937,0.476,5.567,-4.884,0.031,0.991,-0.011,-1.312,2.075,-0.671,73.333,48305.000,1.000
6.355,-2.082,-12.753,-9.448,-11.482,-4.461,1.563,-9.777,0.031,0.991,-0.011,-0.671,1.892,-0.763,73.333,48306.000,1.000
6.739,-2.220,-12.853,-8.428,-11.450,-8.462,-1.849,-13.463,0.030,0.995,-0.011,-0.092,1.770,-0.946,73.333,48307.000,1.000
8.572,0.219,-10.850,-5.752,-9.412,-9.468,-2.378,-14.036,0.031,0.998,-0.007,0.275,1.648,-1.068,73.333,48308.000,1.000
11.368,4.296,-6.974,-2.087,-5.877,-7.512,0.210,-11.467,0.031,1.002,-0.004,0.824,1.648,-1.129,73.333,48309.000,1.000
13.411,7.492,-2.734,1.063,-2.383,-4.680,3.420,-7.647,0.030,1.003,-0.004,1.160,1.526,-1.434,73.333,48310.000,1.000
13.471,7.956,-0.206,2.216,-0.689,-3.096,4.772,-4.985,0.031,1.003,-0.004,1.709,1.526,-1.587,73.333,48311.000,1.000
12.162,6.433,-0.229,1.031,-1.456,-3.065,4.599,-4.614,0.032,1.001,-0.001,2.167,1.404,-1.740,73.333,48312.000,1.000
11.173,5.477,-1.624,-1.419,-3.710,-3.280,5.290,-5.846,0.032,0.999,-0.002,2.533,1.251,-1.831,73.333,48313.000,1.000
11.501,6.863,-2.278,-3.355,-5.502,-2.244,8.288,-6.779,0.031,1.003,-0.002,3.021,1.129,-2.014,73.333,48314.000,1.000
12.918,10.268,-0.875,-3.314,-5.129,0.837,12.980,-5.233,0.028,1.007,-0.001,3.479,1.007,-2.167,73.333,48315.000,1.000
14.819,14.256,2.274,-0.963,-2.228,5.852,18.200,-0.163,0.028,1.010,-0.003,3.876,0.946,-2.289,73.333,48316.000,1.000
16.704,17.650,5.678,2.545,1.813,11.420,23.288,6.824,0.024,1.012,-0.002,4.181,0.824,-2.380,73.333,48317.000,1.000
17.699,19.501,7.691,5.079,4.575,14.831,27.243,11.854,0.025,1.013,-0.002,4.303,0.671,-2.472,73.333,48318.000,1.000
16.556,18.606,7.347,4.940,4.278,13.553,28.015,11.540,0.026,1.011,-0.003,4.395,0.519,-2.411,73.333,48319.000,1.000
12.784,14.211,4.588,2.118,1.054,7.500,23.795,5.643,0.024,1.010,-0.003,4.761,0.366,-2.533,73.333,48320.000,1.000
7.651,7.459,0.243,-1.747,-3.261,-0.406,15.333,-2.812,0.027,1.008,-0.003,5.005,0.153,-2.502,73.333,48321.000,1.000
3.721,1.465,-3.960,-4.458,-6.365,-6.295,6.507,-9.889,0.027,1.006,-0.005,5.280,-0.031,-2.472,73.333,48322.000,1.000
2.720,-1.115,-6.237,-4.749,-6.921,-8.396,1.346,-13.483,0.026,1.003,-0.004,5.646,-0.183,-2.502,73.333,48323.000,1.000
3.719,-0.628,-6.151,-3.207,-5.392,-8.224,0.267,-14.226,0.024,1.003,-0.004,6.042,-0.336,-2.472,73.333,48324.000,1.000
4.164,0.358,-4.745,-1.581,-3.451,-8.530,0.331,-14.071,0.025,1.004,-0.006,6.500,-0.366,-2.533,73.333,48325.000,1.000
2.842,0.351,-3.147,-1.045,-2.352,-10.125,-0.692,-14.070,0.028,1.007,-0.007,6.866,-0.488,-2.563,73.333,48326.000,1.000
1.437,0.884,-1.294,-1.057,-1.767,-10.921,-1.474,-13.262,0.031,1.009,-0.002,7.080,-0.580,-2.625,73.333,48327.000,1.000
2.754,4.629,1.479,-0.100,-0.481,-8.341,0.940,-10.054,0.031,1.012,-0.007,7.111,-0.610,-2.502,73.333,48328.000,1.000
7.350,11.562,4.607,2.302,1.678,-2.653,6.697,-4.883,0.030,1.016,-0.009,7.294,-0.641,-2.594,73.333,48329.000,1.000
12.816,18.262,6.232,4.974,3.418,2.988,12.363,-0.379,0.031,1.018,-0.008,7.446,-0.549,-2.563,73.333,48330.000,1.000
16.523,21.521,5.300,6.559,3.599,5.951,14.973,1.470,0.033,1.020,-0.007,7.538,-0.549,-2.502,73.333,48331.000,1.000
17.839,21.192,2.667,6.689,2.308,6.345,15.042,1.011,0.034,1.021,-0.009,7.416,-0.336,-2.319,73.333,48332.000,1.000
17.545,19.104,0.210,5.813,0.487,5.832,14.943,-0.117,0.036,1.021,-0.009,7.324,-0.275,-2.228,73.333,48333.000,1.000
16.263,16.638,-0.450,4.729,-0.755,5.551,15.613,-0.466,0.034,1.020,-0.008,7.202,-0.305,-2.106,73.333,48334.000,1.000
13.968,13.991,1.127,4.119,-0.778,5.439,15.647,0.510,0.033,1.020,-0.013,7.172,-0.305,-2.014,73.333,48335.000,1.000
10.612,10.941,3.720,4.007,0.043,4.749,13.228,2.222,0.031,1.021,-0.013,7.050,-0.275,-1.892,73.333,48336.000,1.000
6.823,7.674,5.257,3.783,0.612,2.932,8.290,3.514,0.032,1.022,-0.010,6.927,-0.305,-1.709,73.333,48337.000,1.000
3.799,4.752,4.557,2.974,0.180,0.109,2.547,3.781,0.032,1.022,-0.016,6.775,-0.244,-1.587,73.333,48338.000,1.000
2.394,2.408,2.052,1.771,-1.058,-3.196,-2.363,3.335,0.030,1.026,-0.017,6.470,-0.122,-1.404,73.333,48339.000,1.000
2.529,0.365,-1.103,0.702,-2.437,-6.500,-6.078,2.700,0.027,1.028,-0.020,6.226,-0.061,-1.404,73.333,48340.000,1.000
3.747,-1.239,-4.009,0.138,-3.447,-9.165,-8.533,2.140,0.027,1.032,-0.021,5.981,0.000,-1.190,73.333,48341.000,1.000
5.944,-1.290,-6.106,0.221,-3.804,-10.106,-8.630,1.972,0.026,1.033,-0.022,5.737,0.031,-1.068,73.333,48342.000,1.000
9.048,1.194,-6.857,1.020,-3.226,-8.400,-5.142,2.769,0.024,1.035,-0.024,5.249,0.000,-0.854,73.333,48343.000,1.000
12.250,5.605,-5.710,2.567,-1.451,-4.338,1.129,4.794,0.023,1.035,-0.024,4.761,0.000,-0.763,73.333,48344.000,1.000
14.131,9.946,-2.623,4.588,1.276,0.301,7.173,7.222,0.021,1.037,-0.028,4.272,0.000,-0.610,73.333,48345.000,1.000
13.885,12.621,1.516,6.416,4.038,3.466,10.481,8.564,0.019,1.038,-0.029,3.784,-0.214,-0.519,73.333,48346.000,1.000
12.359,13.926,5.520,7.691,6.174,4.807,11.600,8.343,0.017,1.036,-0.027,3.296,-0.458,-0.458,73.333,48347.000,1.000
11.306,15.360,8.916,8.902,8.063,5.764,13.086,7.684,0.017,1.031,-0.025,2.808,-0.458,-0.427,73.333,48348.000,1.000
